occupation_name,year,quintile_0,quintile_1,quintile_2,quintile_3,quintile_4
가사 및 육아 도우미,2009,0.8214285714285714,0.14285714285714285,0.03571428571428571,0.0,0.0
가사 및 육아 도우미,2010,0.8148148148148148,0.16666666666666666,0.018518518518518517,0.0,0.0
가사 및 육아 도우미,2011,0.6481481481481481,0.25925925925925924,0.09259259259259259,0.0,0.0
가사 및 육아 도우미,2012,0.6153846153846154,0.28846153846153844,0.09615384615384616,0.0,0.0
가사 및 육아 도우미,2013,0.6666666666666666,0.15384615384615385,0.15384615384615385,0.02564102564102564,0.0
가사 및 육아 도우미,2014,0.6571428571428571,0.2,0.11428571428571428,0.02857142857142857,0.0
가사 및 육아 도우미,2015,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.0,0.0
가사 및 육아 도우미,2016,0.6551724137931034,0.1724137931034483,0.1724137931034483,0.0,0.0
가사 및 육아 도우미,2017,0.6071428571428571,0.2857142857142857,0.07142857142857142,0.03571428571428571,0.0
가사 및 육아 도우미,2018,0.5531914893617021,0.2765957446808511,0.10638297872340426,0.06382978723404255,0.0
가사 및 육아 도우미,2019,0.7021276595744681,0.19148936170212766,0.10638297872340426,0.0,0.0
가사 및 육아 도우미,2020,0.7592592592592593,0.16666666666666666,0.05555555555555555,0.018518518518518517,0.0
가사 및 육아 도우미,2021,0.6666666666666666,0.125,0.20833333333333334,0.0,0.0
가사 및 육아 도우미,2022,0.6046511627906976,0.16279069767441862,0.18604651162790697,0.046511627906976744,0.0
가사 및 육아 도우미,2023,0.6470588235294118,0.17647058823529413,0.0784313725490196,0.09803921568627451,0.0
간호사,2009,0.05555555555555555,0.35185185185185186,0.4074074074074074,0.14814814814814814,0.037037037037037035
간호사,2010,0.07575757575757576,0.24242424242424243,0.4393939393939394,0.18181818181818182,0.06060606060606061
간호사,2011,0.029850746268656716,0.2537313432835821,0.373134328358209,0.2537313432835821,0.08955223880597014
간호사,2012,0.0,0.19117647058823528,0.39705882352941174,0.3382352941176471,0.07352941176470588
간호사,2013,0.0379746835443038,0.17721518987341772,0.4177215189873418,0.27848101265822783,0.08860759493670886
